,price_doc,full_sq,life_sq,num_room,kitch_sq
27450,12200000,71,30.0,2.0,12.0
27456,9900000,60,38.0,3.0,8.0
27458,25099674,108,108.0,3.0,1.0
27459,14400000,97,71.0,4.0,8.0
27461,8150000,37,22.0,2.0,7.0
27464,7300000,37,17.0,1.0,10.0
27466,1000000,56,34.0,2.0,7.0
27468,11600000,74,45.0,3.0,10.0
27471,14500000,98,63.0,4.0,10.0
27472,13000000,100,63.0,4.0,9.0
27474,2000000,64,45.0,3.0,6.0
27475,10600000,78,53.0,3.0,9.0
27484,6300000,36,19.0,1.0,7.0
27487,6600000,38,23.0,2.0,6.0
27491,2000000,16,11.0,1.0,1.0
27494,8100000,59,44.0,3.0,5.0
27495,8700000,44,28.0,2.0,5.0
27497,9950000,59,34.0,2.0,10.0
27502,4267000,99,48.0,3.0,20.0
27510,14250000,75,45.0,3.0,10.0
27511,6650000,35,21.0,1.0,8.0
27516,6000000,55,34.0,2.0,9.0
27519,8900000,44,28.0,2.0,5.0
27520,11350000,74,47.0,3.0,8.0
27522,14025000,74,44.0,3.0,10.0
27524,5000000,24,12.0,1.0,5.0
27526,6150000,44,27.0,2.0,6.0
27527,8550000,68,46.0,3.0,7.0
27528,6500000,33,19.0,1.0,6.0
27531,22500000,86,60.0,3.0,9.0
27535,27928732,94,84.0,3.0,10.0
27537,21000000,78,52.0,3.0,8.0
27540,11900000,81,48.0,3.0,8.0
27542,7300000,41,21.0,1.0,8.0
27543,6500000,46,29.0,2.0,6.0
27546,15000000,75,44.0,3.0,9.0
27549,7000000,32,18.0,1.0,6.0
27550,6497700,60,32.0,1.0,1.0
27553,26720800,105,34.0,2.0,32.0
27559,14000000,73,44.0,3.0,10.0
27561,8100000,46,30.0,2.0,8.0
27563,6300000,30,18.0,1.0,5.0
27564,8500000,60,44.0,3.0,6.0
27569,14800000,74,43.0,3.0,10.0
27570,10586822,53,23.0,1.0,10.0
27574,7000000,31,17.0,1.0,5.0
27575,10200000,52,29.0,2.0,8.0
27576,12017500,109,58.0,3.0,1.0
27580,12600000,63,33.0,2.0,12.0
27582,13900000,79,43.0,3.0,11.0
27587,4650000,30,19.0,1.0,5.0
27588,7800000,38,19.0,1.0,7.0
27589,9300000,59,44.0,3.0,5.0
27590,6650000,31,19.0,1.0,5.0
27592,976000,34,19.0,1.0,9.0
27594,7800000,38,18.0,1.0,9.0
27603,4750000,38,17.0,1.0,9.0
27612,6300000,32,18.0,1.0,6.0
27615,37000000,117,74.0,5.0,21.0
27621,24700000,90,58.0,3.0,10.0
27625,5500000,32,18.0,1.0,6.0
27627,9000000,50,30.0,2.0,8.0
27629,4000000,51,30.0,2.0,8.0
27630,18400000,90,54.0,3.0,11.0
27631,10550000,63,38.0,3.0,8.0
27635,8100000,46,14.0,2.0,6.0
27638,7700000,38,24.0,1.0,6.0
27651,8758453,77,0.0,1.0,1.0
27660,11200000,42,17.0,1.0,12.0
27661,2000000,15,11.0,1.0,1.0
27666,8250000,50,28.0,2.0,7.0
27669,15000000,96,62.0,3.0,11.0
27674,2000000,29,18.0,1.0,5.0
27676,13500000,75,40.0,3.0,7.0
27677,8100000,77,49.0,3.0,8.0
27682,2000000,45,30.0,2.0,5.0
27684,10800000,64,37.0,2.0,9.0
27685,11500000,63,43.0,3.0,9.0
27697,14000000,67,43.0,3.0,10.0
27700,10500000,56,37.0,3.0,5.0
27701,42000000,103,57.0,3.0,12.0
27709,12200000,81,47.0,3.0,8.0
27711,7100000,46,28.0,2.0,5.0
27713,5950000,30,11.0,1.0,5.0
27716,6350000,33,18.0,1.0,7.0
27719,7300000,37,23.0,2.0,7.0
27726,8656970,79,76.0,3.0,10.0
27727,8900000,37,16.0,1.0,9.0
27735,11000000,60,44.0,3.0,6.0
27737,6500000,34,17.0,1.0,7.0
27739,8215901,56,56.0,2.0,1.0
27743,5600000,31,20.0,1.0,5.0
27749,24000000,60,39.0,3.0,2.0
27751,2000000,30,13.0,1.0,9.0
27754,6600000,36,20.0,1.0,5.0
27756,8500000,52,30.0,2.0,8.0
27759,7660000,40,26.0,2.0,5.0
27763,8150000,80,41.0,3.0,10.0
27769,7900000,44,29.0,2.0,5.0
27772,7300000,44,30.0,2.0,5.0
27773,7250000,40,18.0,1.0,8.0
27774,12000000,56,34.0,3.0,5.0
27775,8100000,37,18.0,1.0,6.0
27780,15000000,60,58.0,2.0,10.0
27783,8700000,53,32.0,2.0,9.0
27790,12500000,74,51.0,4.0,8.0
27793,3134129,407,407.0,1.0,10.0
27794,7000000,37,19.0,1.0,10.0
27798,10350000,42,41.0,2.0,5.0
27799,12000000,90,55.0,4.0,8.0
27803,8757427,54,29.0,2.0,9.0
27805,7950000,44,28.0,2.0,5.0
27806,10000000,63,39.0,3.0,7.0
27809,10500000,57,40.0,3.0,5.0
27816,9950000,38,19.0,1.0,7.0
27818,8950000,58,36.0,3.0,6.0
27826,21500000,74,33.0,3.0,11.0
27828,5800000,34,19.0,1.0,6.0
27829,7400000,42,28.0,2.0,5.0
27830,1000000,46,29.0,2.0,5.0
27833,8000000,41,26.0,2.0,5.0
27842,9000000,43,29.0,2.0,6.0
27845,4000000,69,45.0,3.0,9.0
27847,2400000,51,30.0,2.0,9.0
27850,3000000,56,32.0,2.0,10.0
27858,10000000,60,42.0,3.0,6.0
27859,8500000,59,42.0,3.0,6.0
27862,4000000,39,20.0,1.0,8.0
27863,6400000,34,19.0,1.0,9.0
27868,6500000,41,26.0,2.0,5.0
27869,8200000,49,34.0,3.0,5.0
27888,8370000,96,57.0,3.0,9.0
27891,23150000,89,58.0,3.0,12.0
27905,20972816,124,1.0,1.0,1.0
27911,2000000,38,18.0,1.0,7.0
27915,1000000,30,18.0,1.0,5.0
27918,6800000,45,30.0,2.0,5.0
27921,8000000,44,27.0,2.0,5.0
27924,8550000,63,42.0,3.0,9.0
27925,6000000,35,19.0,1.0,9.0
27927,9900000,64,44.0,3.0,9.0
27928,16000000,72,48.0,3.0,8.0
27930,2744643,39,39.0,1.0,10.0
27935,9450000,64,41.0,3.0,6.0
27938,12900000,102,80.0,1.0,20.0
27939,14000000,55,31.0,2.0,10.0
27942,16000000,85,49.0,3.0,10.0
27947,2000000,48,20.0,2.0,6.0
27949,7400000,31,19.0,1.0,5.0
27952,7000000,38,19.0,1.0,8.0
27957,6300000,32,19.0,1.0,6.0
27958,3000000,59,32.0,2.0,10.0
27959,3000000,88,56.0,3.0,12.0
27960,3500000,55,33.0,2.0,7.0
27961,11500000,66,40.0,3.0,8.0
27962,3000000,54,36.0,3.0,6.0
27965,6650000,37,22.0,2.0,7.0
27971,2000000,52,25.0,2.0,8.0
27974,7050000,51,34.0,3.0,6.0
27976,10500000,54,31.0,2.0,8.0
27979,14600000,73,47.0,3.0,8.0
27980,7000000,53,30.0,2.0,8.0
27981,12550000,52,29.0,2.0,10.0
27982,14800000,74,36.0,2.0,11.0
27986,3000000,66,42.0,3.0,7.0
27989,5600000,36,13.0,1.0,8.0
27990,6100000,38,19.0,1.0,8.0
27991,11500000,61,38.0,3.0,8.0
27998,6200000,35,20.0,1.0,9.0
28001,12000000,55,33.0,2.0,8.0
28008,2803416,32,16.0,1.0,8.0
28014,14800000,60,34.0,2.0,10.0
28016,10646575,54,27.0,1.0,13.0
28017,5864232,91,91.0,3.0,10.0
28022,5300000,31,17.0,1.0,5.0
28024,2000000,41,26.0,2.0,5.0
28032,7100000,41,27.0,2.0,5.0
28033,2000000,45,28.0,2.0,5.0
28043,2000000,42,28.0,2.0,5.0
28044,18300000,79,50.0,3.0,8.0
28049,7500000,52,30.0,2.0,8.0
28054,9521380,84,47.0,3.0,11.0
28061,8030000,48,28.0,2.0,9.0
28068,10500000,55,38.0,3.0,5.0
28070,6900000,39,19.0,1.0,9.0
28084,10900000,49,48.0,2.0,5.0
28085,11200000,57,43.0,3.0,5.0
28088,8350000,47,30.0,2.0,6.0
28090,11435416,65,61.0,2.0,10.0
28094,17900000,96,55.0,4.0,10.0
28101,7200000,41,26.0,2.0,5.0
28103,3000000,41,17.0,1.0,10.0
28106,16400000,75,42.0,3.0,11.0
28113,8570000,45,28.0,2.0,5.0
28114,5600000,32,20.0,1.0,5.0
28116,11500000,75,48.0,3.0,8.0
28117,12700000,59,43.0,2.0,2.0
28122,7497000,42,41.0,1.0,1.0
28124,13500000,80,45.0,3.0,10.0
28125,1100000,42,26.0,2.0,5.0
28127,18000000,60,28.0,1.0,11.0
28128,8400000,51,30.0,2.0,9.0
28130,14300000,72,43.0,3.0,10.0
28132,23490000,90,1.0,3.0,1.0
28133,14000000,54,32.0,2.0,8.0
28138,15500000,76,51.0,3.0,8.0
28140,17500000,81,56.0,4.0,7.0
28141,6750000,36,19.0,1.0,7.0
28146,8300000,43,28.0,2.0,6.0
28154,7450000,38,19.0,1.0,8.0
28155,6750000,44,29.0,2.0,5.0
28163,8000000,37,22.0,2.0,7.0
28166,2500000,48,31.0,2.0,8.0
28170,2000000,56,35.0,2.0,7.0
28177,15404915,97,57.0,3.0,10.0
28183,6900000,41,27.0,2.0,5.0
28187,11500000,50,22.0,1.0,13.0
28192,6800000,76,45.0,3.0,12.0
28196,15430000,64,42.0,3.0,9.0
28198,50300000,131,72.0,4.0,12.0
28200,6950000,40,20.0,1.0,8.0
28203,7600000,43,27.0,2.0,5.0
28205,6700000,34,19.0,1.0,9.0
28206,6100000,37,22.0,1.0,7.0
28207,10500000,52,26.0,2.0,8.0
28209,11400000,63,44.0,3.0,6.0
28210,7600000,43,29.0,2.0,5.0
28211,7300000,43,31.0,2.0,6.0
28220,9800000,39,20.0,1.0,8.0
28221,6488026,117,66.0,4.0,1.0
28229,3000000,64,33.0,2.0,12.0
28232,4000000,57,16.0,2.0,5.0
28233,21800000,73,47.0,3.0,8.0
28237,8200000,68,35.0,2.0,10.0
28238,7565000,38,24.0,2.0,6.0
28240,12950000,63,38.0,3.0,8.0
28242,7000000,73,42.0,3.0,9.0
28243,6470000,45,28.0,2.0,5.0
28245,12500000,60,35.0,2.0,8.0
28249,6828600,59,58.0,2.0,1.0
28256,19000000,69,41.0,3.0,9.0
28259,11900000,75,44.0,3.0,10.0
28262,6650000,38,19.0,1.0,7.0
28266,10600000,79,51.0,3.0,8.0
28267,2000000,15,11.0,1.0,1.0
28268,35250000,93,29.0,2.0,31.0
28274,3000000,61,37.0,2.0,10.0
28278,9600000,67,45.0,3.0,8.0
28281,6900000,44,31.0,2.0,5.0
28282,11800000,52,19.0,1.0,14.0
28287,6300000,45,30.0,2.0,5.0
28289,7650000,55,36.0,3.0,5.0
28298,7200000,44,31.0,2.0,5.0
28303,8550000,49,29.0,2.0,7.0
28304,8958812,77,77.0,1.0,10.0
28309,8500000,63,39.0,3.0,8.0
28310,29000000,84,44.0,3.0,7.0
28312,6000000,30,18.0,1.0,4.0
28313,7000000,43,28.0,2.0,5.0
28316,8200000,54,28.0,2.0,9.0
28318,10200000,39,18.0,1.0,8.0
28319,13800000,42,28.0,1.0,5.0
28321,6000000,38,20.0,1.0,8.0
28322,15093980,86,47.0,3.0,10.0
28325,5850000,32,18.0,1.0,6.0
28326,95122496,220,144.0,9.0,17.0
28328,8350000,43,30.0,2.0,5.0
28330,12800000,36,19.0,1.0,6.0
28333,18321388,83,34.0,1.0,14.0
28334,7300000,45,27.0,2.0,6.0
28341,12500000,40,18.0,1.0,9.0
28342,9600000,65,43.0,4.0,5.0
28351,11250000,63,33.0,2.0,12.0
28356,16350000,80,51.0,3.0,10.0
28360,11200000,54,33.0,2.0,8.0
28362,15500000,86,49.0,3.0,9.0
28363,4359600,74,42.0,3.0,9.0
28364,8100000,53,30.0,2.0,8.0
28367,6100000,32,18.0,1.0,6.0
28369,7600000,44,27.0,2.0,5.0
28375,2000000,15,10.0,1.0,1.0
28379,7400000,42,25.0,2.0,5.0
28380,13000000,53,27.0,2.0,10.0
28384,7300000,29,18.0,1.0,5.0
28389,16431250,119,67.0,3.0,11.0
28394,4800000,29,17.0,1.0,6.0
28397,11050000,75,46.0,3.0,10.0
28399,6200000,29,16.0,1.0,8.0
28400,6800000,38,23.0,2.0,7.0
28402,9430000,53,30.0,2.0,8.0
28407,15557784,92,92.0,3.0,10.0
28409,13450000,87,56.0,3.0,9.0
28410,12800000,66,34.0,2.0,11.0
28411,6700000,43,27.0,2.0,5.0
28417,8200000,47,30.0,2.0,6.0
28420,7200000,52,31.0,2.0,10.0
28423,17200000,93,51.0,3.0,11.0
28427,17100000,77,46.0,3.0,10.0
28429,13550000,53,32.0,2.0,8.0
28434,15765120,96,96.0,3.0,96.0
28435,11500000,64,46.0,4.0,6.0
28436,10500000,53,30.0,2.0,8.0
28439,12800000,56,31.0,2.0,8.0
28443,9400000,57,42.0,3.0,5.0
28447,19350000,55,32.0,2.0,9.0
28450,13800000,50,30.0,2.0,9.0
28452,6200000,34,20.0,1.0,9.0
28455,8300000,44,31.0,2.0,5.0
28457,6750000,31,18.0,1.0,5.0
28462,2350000,31,15.0,1.0,6.0
28465,2000000,37,22.0,2.0,7.0
28468,8000000,42,27.0,2.0,5.0
28470,12800000,46,22.0,1.0,13.0
28473,6750000,37,22.0,2.0,7.0
28474,12000000,77,45.0,3.0,8.0
28477,7000000,36,22.0,2.0,7.0
28485,9500000,31,15.0,1.0,6.0
28487,9000000,58,30.0,2.0,12.0
28494,10600000,56,35.0,3.0,5.0
28496,7500000,38,19.0,1.0,9.0
28499,23200000,100,62.0,4.0,10.0
28502,6283459,51,51.0,2.0,1.0
28506,1000000,19,13.0,1.0,0.0
28510,8800000,59,43.0,3.0,5.0
28522,2000000,82,44.0,3.0,10.0
28525,4657185,62,62.0,3.0,1.0
28529,2000000,67,46.0,3.0,7.0
28530,8500000,32,16.0,1.0,5.0
28535,7750000,45,27.0,2.0,6.0
28540,6100000,66,66.0,2.0,10.0
28543,1000000,53,31.0,2.0,7.0
28544,11333414,56,1.0,1.0,1.0
28549,8250000,52,34.0,3.0,6.0
28552,13150000,65,43.0,3.0,7.0
28556,7000000,45,30.0,2.0,5.0
28561,6120000,187,112.0,4.0,4.0
28565,12900000,60,41.0,2.0,6.0
28569,45000000,150,86.0,4.0,20.0
28570,8000000,77,46.0,3.0,10.0
28576,15230400,90,90.0,3.0,1.0
28583,10950000,64,44.0,3.0,7.0
28584,13700000,50,30.0,2.0,8.0
28590,14200000,75,41.0,3.0,10.0
28591,15300000,71,46.0,3.0,10.0
28606,35250000,109,71.0,4.0,10.0
28609,8100000,59,45.0,3.0,5.0
28617,11612982,93,83.0,1.0,10.0
28619,6200000,38,19.0,1.0,8.0
28622,29700000,129,83.0,6.0,11.0
28639,6800000,42,27.0,2.0,5.0
28653,23500000,82,49.0,3.0,10.0
28654,9960155,47,47.0,1.0,1.0
28655,16800000,78,53.0,3.0,9.0
28662,9700000,38,19.0,1.0,10.0
28663,8100000,44,28.0,2.0,5.0
28664,9150000,58,38.0,3.0,6.0
28666,11300000,81,48.0,3.0,8.0
28668,7000000,43,27.0,2.0,6.0
28673,11299066,60,60.0,1.0,10.0
28680,14900000,65,42.0,3.0,7.0
28689,7050000,41,20.0,1.0,8.0
28698,45640000,150,108.0,3.0,23.0
28704,8809000,76,33.0,2.0,16.0
28705,6550000,42,23.0,2.0,6.0
28715,4000000,78,51.0,3.0,8.0
28724,2000000,43,27.0,2.0,5.0
28727,1000000,48,31.0,2.0,8.0
28737,9750000,56,34.0,2.0,8.0
28739,8400000,49,34.0,3.0,5.0
28743,990000,65,38.0,3.0,8.0
28746,5535810,90,38.0,3.0,22.0
28750,7500000,38,19.0,1.0,7.0
28768,9400000,38,19.0,1.0,8.0
28771,6300000,35,19.0,1.0,9.0
28775,6700000,43,28.0,2.0,6.0
28779,2000000,82,51.0,3.0,8.0
28781,7600000,37,19.0,1.0,8.0
28782,10850000,59,34.0,2.0,10.0
28792,11500000,71,44.0,3.0,10.0
28797,9300000,59,40.0,3.0,6.0
28801,6200000,31,20.0,1.0,5.0
28804,2000000,53,30.0,2.0,8.0
28805,5000000,40,21.0,1.0,8.0
28807,6800000,45,29.0,2.0,5.0
28809,9500000,53,30.0,2.0,8.0
28815,11000000,77,44.0,3.0,10.0
28816,2000000,30,18.0,1.0,5.0
28821,26800000,80,44.0,3.0,13.0
28822,7500000,45,26.0,2.0,5.0
28830,9600000,38,23.0,2.0,5.0
28834,6550000,33,17.0,1.0,7.0
28836,8600000,68,44.0,3.0,9.0
28840,15700000,86,52.0,3.0,8.0
28843,7300000,42,25.0,2.0,5.0
28846,10700000,52,30.0,2.0,8.0
28847,2000000,84,54.0,3.0,7.0
28848,3000000,33,16.0,1.0,9.0
28851,16500000,72,46.0,3.0,7.0
28854,7900000,53,30.0,2.0,8.0
28855,7000000,44,29.0,2.0,5.0
28857,8615111,46,46.0,1.0,10.0
28859,5000000,79,45.0,3.0,12.0
28860,9000000,50,28.0,2.0,7.0
28867,5132545,38,38.0,3.0,0.0
28873,8700000,38,19.0,1.0,9.0
28875,5650000,35,19.0,1.0,8.0
28882,6300000,41,26.0,2.0,5.0
28885,5800000,38,20.0,1.0,8.0
28890,6150000,35,19.0,1.0,9.0
28893,13100000,53,30.0,2.0,8.0
28896,5335800,90,38.0,3.0,1.0
28897,9911599,48,48.0,1.0,10.0
28901,7700000,41,26.0,2.0,5.0
28905,5800000,32,18.0,1.0,6.0
28907,6800000,37,18.0,1.0,9.0
28911,17400000,63,22.0,1.0,18.0
28917,10500000,57,32.0,2.0,10.0
28920,9750000,60,34.0,2.0,10.0
28921,2000000,60,32.0,2.0,12.0
28928,5000000,53,38.0,3.0,6.0
28930,3000000,38,24.0,2.0,6.0
28937,5847544,43,43.0,1.0,1.0
28938,10150000,52,9.0,2.0,9.0
28949,15600000,54,30.0,2.0,8.0
28951,8500000,38,22.0,2.0,6.0
28954,10370000,64,39.0,3.0,8.0
28956,23601922,116,55.0,3.0,15.0
28958,21000000,90,56.0,3.0,10.0
28960,6976549,52,52.0,2.0,1.0
28969,43000000,115,86.0,4.0,10.0
28972,13493952,54,54.0,1.0,1.0
28974,6500000,30,18.0,1.0,5.0
28986,7572180,104,104.0,3.0,1.0
28987,11300000,66,44.0,3.0,9.0
28989,24043644,96,91.0,3.0,1.0
28993,8650000,52,30.0,2.0,8.0
28995,6500000,38,19.0,1.0,10.0
28998,5369735,90,38.0,3.0,1.0
29004,8800000,54,31.0,2.0,9.0
29005,17150000,57,31.0,2.0,6.0
29007,7300000,46,29.0,2.0,6.0
29009,1000000,35,19.0,1.0,9.0
29015,12400594,54,54.0,1.0,10.0
29018,6100000,43,27.0,2.0,5.0
29035,6800000,44,28.0,2.0,5.0
29039,7200000,38,22.0,2.0,7.0
29041,2000000,29,17.0,1.0,5.0
29043,11300000,73,53.0,4.0,7.0
29047,5075000,31,20.0,1.0,5.0
29048,25100000,80,46.0,3.0,8.0
29049,6600000,29,17.0,1.0,4.0
29052,6950000,33,18.0,1.0,6.0
29055,4700000,31,18.0,1.0,6.0
29056,7400000,43,29.0,2.0,5.0
29061,500000,53,26.0,1.0,10.0
29062,9700000,33,18.0,1.0,7.0
29063,1858668,34,1.0,1.0,1.0
29064,4902262,56,56.0,2.0,1.0
29066,1000000,35,19.0,1.0,9.0
29074,8500000,58,44.0,3.0,5.0
29075,3000000,64,43.0,3.0,7.0
29076,12350000,64,33.0,2.0,9.0
29077,6150000,35,20.0,1.0,9.0
29079,7400000,35,18.0,1.0,9.0
29080,11900000,68,41.0,2.0,9.0
29083,3300000,32,19.0,1.0,6.0
29089,6850000,36,20.0,1.0,10.0
29090,10100000,51,30.0,2.0,8.0
29094,10450000,36,22.0,2.0,7.0
29095,10000000,41,26.0,2.0,5.0
29097,6300000,36,21.0,1.0,6.0
29115,1000000,53,30.0,2.0,8.0
29122,22037500,80,44.0,2.0,16.0
29129,11382878,55,55.0,2.0,12.0
29134,2590000,12,8.0,1.0,0.0
29135,13000000,63,33.0,2.0,12.0
29137,8300000,52,37.0,3.0,5.0
29138,9200000,38,19.0,1.0,9.0
29140,6200000,32,18.0,1.0,6.0
29145,7500000,43,28.0,2.0,5.0
29156,8500000,42,23.0,2.0,6.0
29157,4300000,61,43.0,3.0,7.0
29159,8300000,44,28.0,2.0,7.0
29160,8600000,57,32.0,2.0,10.0
29164,13700000,72,42.0,3.0,10.0
29168,7000000,44,29.0,2.0,6.0
29170,18500000,90,61.0,4.0,8.0
29174,8300000,50,33.0,3.0,6.0
29179,9478993,49,47.0,1.0,10.0
29187,9250000,52,30.0,2.0,8.0
29189,3750000,53,53.0,2.0,9.0
29199,12700000,57,33.0,2.0,10.0
29201,6685941,102,86.0,2.0,6.0
29205,16200000,74,42.0,3.0,11.0
29206,11000000,51,30.0,2.0,8.0
29216,8919689,47,47.0,1.0,10.0
29217,6200000,34,19.0,1.0,9.0
29220,8600000,52,34.0,3.0,6.0
29222,2000000,43,26.0,2.0,5.0
29224,10750000,53,32.0,2.0,9.0
29230,15000000,76,44.0,3.0,8.0
29235,8300000,41,19.0,1.0,9.0
29236,14000000,83,49.0,3.0,10.0
29240,1000000,51,30.0,2.0,9.0
29243,5099096,37,37.0,1.0,1.0
29247,11000000,105,78.0,5.0,8.0
29257,10000000,44,28.0,2.0,6.0
29258,5800000,31,20.0,1.0,5.0
29264,9232824,47,47.0,1.0,1.0
29265,8390000,59,42.0,3.0,5.0
29268,17500000,79,44.0,3.0,12.0
29272,17000000,78,46.0,3.0,10.0
29273,12500000,59,42.0,3.0,6.0
29274,7150000,45,30.0,2.0,5.0
29284,9950000,37,19.0,1.0,7.0
29285,14200000,66,33.0,2.0,11.0
29287,8500000,46,18.0,1.0,11.0
29302,11000000,56,57.0,3.0,5.0
29304,12000000,57,42.0,3.0,5.0
29306,21726080,85,1.0,2.0,1.0
29308,8600000,54,30.0,2.0,8.0
29311,9068929,48,48.0,1.0,1.0
29322,5800000,45,29.0,2.0,5.0
29328,6500000,39,22.0,2.0,7.0
29335,6300000,36,19.0,1.0,5.0
29338,3000000,68,47.0,3.0,5.0
29341,5150000,31,18.0,1.0,5.0
29351,6000000,44,28.0,2.0,6.0
29352,5500000,40,27.0,2.0,4.0
29355,17900000,54,36.0,3.0,6.0
29356,2000000,35,18.0,1.0,7.0
29360,7000000,44,28.0,2.0,5.0
29364,12900000,72,49.0,3.0,8.0
29366,10425000,41,24.0,2.0,6.0
29367,7300000,37,17.0,1.0,8.0
29376,18650000,96,50.0,3.0,14.0
29379,10200000,65,40.0,3.0,8.0
29380,7450000,40,26.0,2.0,5.0
29382,10900000,66,44.0,3.0,7.0
29394,7290000,61,35.0,2.0,10.0
29397,19000000,76,45.0,3.0,12.0
29403,12636900,73,72.0,2.0,2.0
29406,11250000,37,22.0,2.0,7.0
29417,4267000,99,48.0,3.0,20.0
29418,4000000,38,19.0,1.0,9.0
29422,11700000,79,46.0,3.0,10.0
29423,9532289,57,36.0,2.0,9.0
29432,7500000,50,34.0,3.0,5.0
29434,6100000,54,29.0,2.0,10.0
29435,10200547,47,47.0,1.0,1.0
29448,3000000,76,45.0,3.0,10.0
29451,6830000,45,29.0,2.0,5.0
29459,10500000,60,44.0,3.0,6.0
29465,5950000,33,21.0,1.0,5.0
29466,18639570,123,77.0,4.0,10.0
29468,7000000,43,27.0,2.0,5.0
29469,8900000,48,31.0,2.0,8.0
29470,3170000,65,43.0,3.0,7.0
29476,13330236,45,45.0,1.0,1.0
29477,9800000,51,30.0,2.0,8.0
29484,6869472,43,17.0,1.0,10.0
29485,15500000,77,40.0,2.0,12.0
29486,9140000,58,34.0,3.0,7.0
29491,8900000,57,35.0,3.0,7.0
29496,22447000,130,79.0,4.0,13.0
29497,6280000,45,29.0,2.0,6.0
29503,7200000,47,30.0,2.0,6.0
29505,7200000,32,21.0,1.0,5.0
29508,15500000,64,64.0,2.0,9.0
29509,18000000,76,45.0,3.0,10.0
29516,15000000,67,40.0,2.0,11.0
29517,42300000,187,139.0,8.0,13.0
29530,24000000,86,55.0,3.0,8.0
29531,6050000,42,26.0,2.0,5.0
29532,3000000,45,44.0,2.0,5.0
29533,8850000,39,19.0,1.0,8.0
29538,8600000,41,27.0,2.0,5.0
29542,8000000,54,28.0,2.0,11.0
29543,7450000,36,20.0,1.0,9.0
29546,7658064,86,50.0,3.0,10.0
29549,11000000,55,33.0,2.0,8.0
29553,13900000,76,45.0,3.0,10.0
29554,11394426,59,59.0,2.0,1.0
29555,8400000,42,28.0,2.0,5.0
29557,8250000,56,31.0,2.0,9.0
29558,2000000,35,19.0,1.0,8.0
29560,6877515,117,66.0,4.0,14.0
29569,7050000,34,18.0,1.0,7.0
29570,6375000,38,19.0,1.0,7.0
29574,7080000,42,25.0,2.0,5.0
29576,8000000,35,19.0,1.0,7.0
29578,4400000,51,21.0,1.0,13.0
29593,6230000,40,19.0,1.0,8.0
29595,5500000,34,19.0,1.0,6.0
29604,10000000,58,32.0,2.0,12.0
29611,21552242,71,69.0,2.0,1.0
29612,8700000,59,33.0,2.0,10.0
29614,9202300,48,48.0,1.0,1.0
29618,8000000,43,27.0,2.0,5.0
29625,6950000,36,19.0,1.0,10.0
29630,2000000,15,11.0,1.0,1.0
29638,7600000,35,19.0,1.0,9.0
29642,9000000,51,29.0,2.0,8.0
29647,7300000,43,21.0,1.0,8.0
29650,8550000,60,33.0,2.0,9.0
29655,12300000,68,43.0,3.0,9.0
29656,70000000,211,162.0,6.0,19.0
29662,12600000,74,46.0,3.0,9.0
29665,12600000,64,39.0,3.0,8.0
29677,6600000,40,23.0,1.0,6.0
29679,6000000,41,17.0,1.0,10.0
29680,6100000,38,19.0,1.0,8.0
29688,10800000,75,45.0,3.0,9.0
29693,5700000,31,17.0,1.0,5.0
29694,6800000,33,14.0,1.0,10.0
29696,13075000,56,32.0,2.0,10.0
29697,7500000,37,35.0,1.0,10.0
29708,7400000,41,25.0,2.0,5.0
29709,3700000,116,98.0,1.0,8.0
29710,13500000,54,32.0,2.0,9.0
29712,5550000,64,33.0,2.0,9.0
29715,1000000,44,28.0,2.0,6.0
29718,16098800,96,96.0,3.0,10.0
29719,11237875,70,40.0,3.0,10.0
29724,5800000,35,19.0,1.0,6.0
29725,13200000,51,30.0,2.0,9.0
29729,6900000,45,28.0,2.0,5.0
29733,6200000,44,27.0,2.0,5.0
29734,7900000,38,19.0,1.0,8.0
29735,13500000,54,32.0,2.0,9.0
29741,12300000,68,37.0,3.0,7.0
29747,6650000,30,18.0,1.0,6.0
29748,10200000,53,32.0,2.0,7.0
29751,6450000,42,28.0,2.0,6.0
29752,16000000,80,45.0,3.0,12.0
29767,18800000,81,77.0,2.0,10.0
29778,4000000,51,34.0,3.0,6.0
29779,12900000,66,45.0,3.0,7.0
29782,9750000,55,30.0,2.0,11.0
29786,11300000,58,30.0,2.0,10.0
29796,7000000,34,19.0,1.0,10.0
29798,8500000,56,37.0,3.0,5.0
29807,22400000,75,45.0,3.0,9.0
29808,5600000,32,19.0,1.0,6.0
29809,6000000,31,17.0,1.0,4.0
29810,5598985,90,38.0,3.0,1.0
29812,9100000,42,28.0,2.0,5.0
29817,7400000,45,29.0,2.0,5.0
29820,3600000,43,28.0,2.0,6.0
29826,1000000,38,19.0,1.0,7.0
29833,8150000,33,19.0,1.0,6.0
29838,13300000,58,33.0,2.0,10.0
29839,12500000,75,47.0,3.0,12.0
29843,6300000,39,24.0,2.0,6.0
29844,5600000,27,14.0,1.0,6.0
29845,12013324,55,55.0,1.0,1.0
29847,30300000,127,75.0,3.0,14.0
29850,6000000,60,44.0,3.0,6.0
29852,5750000,51,31.0,1.0,8.0
29854,8550000,50,34.0,3.0,6.0
29867,6300000,43,26.0,2.0,5.0
29868,6250000,45,30.0,2.0,5.0
29869,7500000,40,24.0,2.0,6.0
29871,1600000,44,29.0,2.0,5.0
29873,6300000,44,27.0,2.0,5.0
